uniprot_id,protein,gene,description,gene_symbol,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi
P60709,ACTB_HUMAN,ACTB,"Actin, cytoplasmic 1","=""""",26.642806946762,30.1506064489326,32.0418601360258,26.915386182754,26.0811753070768,25.7381186109961,30.5782808207393,26.8091336921714,27.0227924245087,28.4795525040719,29.1773862600372,26.7709745446889,28.5963161721805,28.1245322561137,26.9778089645767,28.2963263778631,27.1119694684542,29.8203103809163,27.6294973626807,29.4059783199633,27.1835667573189,28.9958382010407,27.2260852250811,27.4324171800713,26.7373410878441,26.9024169550857,26.7431111078475,28.3124228624718,-0.396123275379907,-1.85486397419384,1.06261742343403,27.9251433056527,-0.556271171952966,-5.73174745945637,0.582448243826835,0.883361554981566,0,0,0.8072591358932718,0
P32119,PRDX2_HUMAN,PRDX2,Peroxiredoxin-2,"=""""",27.041631092288,26.9983808553653,32.3161167536153,27.5918288664947,26.6645570347278,27.0944527798575,31.3509139400735,26.6120412103186,26.5661851359465,27.3299596478013,28.7609306490827,27.4878568995747,27.4275983964459,26.2822497689992,28.4376865636703,29.2795957212092,28.0341614317008,29.8611798359459,28.5604787408828,27.1896374518409,27.506001205082,29.1770897834748,28.3274688887401,26.9268262518988,26.7781200700644,27.146084053107302,26.491724952851,28.4220418887755,-0.911631003338506,-2.31180290234602,0.488540895669006,27.9165285667798,-1.33374259607648,-5.05621895796928,0.193046505664868,0.731035043395486,0,0,0.22324784845280563,0
P14618,KPYM_HUMAN,PKM,Pyruvate kinase PKM,"=""""",27.5967977623912,27.6587072739923,26.9240092399278,27.3586754599051,27.8533037313188,27.6431568992168,27.6445134075477,27.7415381035299,27.20052164635,27.5809222935515,27.383514611831,27.5099655401637,27.6686628339134,27.7072262346794,27.9250305303302,27.4754608534467,27.905025260011,26.865879150129,27.7227677658032,27.9357066949368,27.7138144079251,28.1075527212024,27.6455883889373,27.9930313174319,27.5220189181002,27.4002205618274,27.4006123757491,27.5038680040363,0.29177221898561,-0.0147795635311641,0.598324001502384,27.5924318567209,1.94927484310056,-4.18365975581781,0.061300767997946,0.609847559378998,1,0,0.4428087964291792,0
P60174,TPIS_HUMAN,TPI1,Triosephosphate isomerase,"=""""",27.8757105790542,27.6593585870598,27.0520841493666,27.1792823865799,27.7563793235287,27.7803152159971,27.765375328241,27.8713257832563,27.4198141102022,27.0745854678025,27.3879970545516,27.370183174001,27.4351985982974,27.5316037003261,27.4881424844345,27.5702159404519,27.6306760906076,27.4172913217252,27.1971275075616,27.3476561096375,27.6160149955586,27.647302431153,27.1809352635535,27.5034169651932,27.7093503408638,27.5578106145693,27.787665971502,27.1563526506173,0.0123919646364072,-0.275237417287648,0.300021346560462,27.4988990052033,0.0882347994169074,-5.87510460761785,0.930315457324584,0.988693524394209,0,0,0.999105309674346,0
P09104,ENOG_HUMAN,ENO2,Gamma-enolase,"=""""",27.587241967876,27.9410386499926,28.8498396282206,27.3501599684889,28.179056168048,27.6105730632198,25.6840744297982,27.8674522655194,26.4713459202201,27.0157609198143,27.4018940901066,27.5690738316707,27.3060655304145,28.0030551618794,27.5506034146267,26.8961185562349,27.4512043424758,26.841881076931,27.700197153825,26.9408393818565,27.6030767769893,27.6575684470295,27.1266769077127,27.5666580884161,26.8503501353513,26.8772983804853,27.2700765291292,27.3643288704477,-0.155565804659236,-0.737904878920439,0.426773269601966,27.3761967734564,-0.547105641914457,-5.73654802273886,0.588622236157539,0.885685033565232,0,0,0.9208617955762076,0
P18669,PGAM1_HUMAN,PGAM1,Phosphoglycerate mutase 1,"=""""",27.21677779893,27.1993197817016,29.3788270950256,26.7639655966006,27.3546389464251,26.90860808263,28.4258241007998,27.5611846780699,27.2239905808819,27.2015545403629,28.0291552842796,27.7891704328481,27.3401988775937,27.4248208979736,27.0849606640827,27.6859564938356,27.1690689687377,27.967298523917002,27.3649111109969,27.4673441515837,27.379134763686,27.8184991038245,27.6284312253307,27.6148519610454,27.0366286598705,27.0369834448875,27.2093480942489,27.5377774030766,-0.667059893271649,-1.17629084487066,-0.157828941672639,27.4935439736874,-2.68276741278473,-2.84393125664685,0.0120907636634127,0.551156320958584,-1,0,0.05258741114653219,0
P31415,CASQ1_HUMAN,CASQ1,Calsequestrin-1,"=""""",27.1603569788979,27.2183584641235,NA,27.3738875702233,27.1848491357145,26.9286361953166,27.4266784667704,27.6178423548206,27.6590052158691,27.6430213926638,26.8548035516601,27.4307664606892,27.3417831186081,27.2796599257404,27.2122066972902,26.9941786610484,27.5534374132782,26.5309284584955,27.1204554086224,27.4966934171457,27.143160194571202,26.5963531862768,27.0421369845406,26.8688960596064,27.3353134546403,27.037949448349,27.4716447116866,26.8438757180255,0.0597739190346722,-0.298584539954424,0.418132378023768,27.1987732831361,0.342173091860571,-5.79096394582917,0.734858281571228,0.93995637484147,0,0,0.9817535139399929,0
P00558,PGK1_HUMAN,PGK1,Phosphoglycerate kinase 1,"=""""",27.1894552148043,27.1124190682301,27.7912662393836,26.7689791241887,27.5288455015182,27.1529958002997,27.9956067663284,27.4840007488941,27.4547989016998,26.991570557232,27.4783724770492,27.2914449227429,27.1899721184814,27.2820820506686,27.2430814367652,27.6371417888602,27.6102186362477,27.1978180008181,27.2285519616672,27.0094306050882,27.2394875735506,27.7414013398622,27.152846413287,27.0825487477697,27.1565650040411,27.1470794892217,27.2672299182584,27.2498674146498,-0.239203666970219,-0.56149447436538,0.0830871404249411,27.3098242079146,-1.52003259199179,-4.82061679008356,0.139668340843317,0.692892631370543,0,0,0.6244595338143886,0
P04792,HSPB1_HUMAN,HSPB1,Heat shock protein beta-1,"=""""",27.1760509198324,26.9235807521495,27.5855786073109,27.4220507289673,26.042260676126,26.482110837445,28.2400387911799,27.6361194520113,27.501778392484,27.3292549221308,27.1786547811708,27.1739054613829,27.4503358282185,26.9629341459683,27.0201295117281,27.326989564819,27.2520368601525,27.4598967242149,27.2493881878378,26.9250801027721,26.6257138037242,27.7371350061763,26.8572278490012,27.4091698592486,26.5888939530272,27.154363978518,27.4926599434095,27.3375571600162,0.0697044585860489,-0.373377497637481,0.512786414809579,27.1978891714651,0.322188087729504,-5.82930019769321,0.749693366328505,0.947806997932845,0,0,0.9801190577029609,0
P05976,MYL1_HUMAN,MYL1,"Myosin light chain 1/3, skeletal muscle isoform","=""""",26.431055059779,29.5766120842739,NA,27.3012398214205,25.6742835583221,25.0082321181761,25.7346731299093,26.4189978078846,26.8021443800973,27.7771540967404,25.9151266156786,26.1246765532912,27.7439431593156,27.8706979452553,26.4634507797448,26.809047432056,25.9549642163272,24.4765002213771,26.8543515593448,28.8142893339788,26.5484543337294,25.8753775826296,25.8707864669674,26.8245560138136,25.8247982468307,26.6369427229637,27.532187339775,25.838862001378,1.15604604844946,0.076741119675835,2.23535097722309,26.6186446141133,2.19781866734433,-3.74598657659966,0.0367273556520599,0.609847559378998,1,0,0.02193117839343125,1
P11217,PYGM_HUMAN,PYGM,"Glycogen phosphorylase, muscle form","=""""",27.0901172851865,27.3920174898858,24.0935152808003,26.9932495711992,26.9167360434884,26.5600197023269,25.3815972947009,27.0995869771524,26.5233002023466,26.872199265873,26.9295011226726,27.2307167743953,27.1141038345876,27.6039407270324,27.4680884635506,27.3083902305984,27.502470806971,25.1482452480476,26.8173052083753,27.0675228136483,26.465571612654,26.8145394963442,27.0076284043736,26.9126054136294,27.3226783187089,26.8552590730273,26.6831782683468,26.5424366477552,0.61062520306367,-0.129208388072983,1.35045879420032,26.7755900563457,1.69033842849117,-4.58291045706148,0.102020971146955,0.646792470236642,0,0,0.24813086876998816,0
P02511,CRYAB_HUMAN,CRYAB,Alpha-crystallin B chain,"=""""",27.0690561590377,27.1599572397219,28.9111789886686,27.0188757978589,26.270877959663,26.5623731556123,27.7102686336655,26.8173625198545,27.0243982031562,26.9822982526822,27.0690337877938,26.8047571774588,26.4584290201034,26.6545601435108,27.1175091665075,26.85473328624,26.7438741533789,27.5418331772415,26.8951855622088,26.5254338605387,26.5988244192153,27.0169332605701,26.1371963747574,26.4505278082015,26.6567042652232,26.8647663060536,27.3754927937967,26.780979645384,-0.323006121850472,-0.85469328454348,0.208681040842536,26.9311936113609,-1.24419245751559,-5.15995302078132,0.223700298333272,0.735322419641641,0,0,0.6165074352814836,0
P00338,LDHA_HUMAN,LDHA,L-lactate dehydrogenase A chain,"=""""",26.6698584381667,26.7092360679037,27.7728781744018,26.2365888640984,26.4923318169814,26.720357700098,27.8490609421831,28.000182229044,25.645551919822,26.0327506947578,27.1458008326087,26.5151384722396,26.5541187953723,26.9544752953788,27.246454887384,26.8053640938747,27.018801245617,27.2867651199916,26.8208690773445,26.7533572208394,26.8860007275253,27.2902185337102,27.1301054437566,27.1007777287187,27.1277380276845,26.915712048566,26.495917679486,27.1342737553984,-0.236497918046066,-0.737542452278284,0.264546616186152,26.9039530654626,-0.966682771192341,-5.43991869466341,0.341943714127908,0.793598475824233,0,0,0.7758562071480282,0
P10916,MLRV_HUMAN,MYL2,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform","=""""",26.2341210277373,28.0989350316088,NA,27.2578165330302,24.4847671814191,24.1819993286113,26.017435667994,25.431353389546,26.9930518206385,27.7598636827091,27.7628991495212,26.59438430355,26.9400115279214,27.0867669122181,26.105674956527402,27.536389338413,25.5869754262763,26.9616381646045,27.1214001594716,27.3294330321507,26.3823851466821,25.6586359635045,27.1656006012332,26.2869842757102,26.1902963976149,26.5533471730498,26.8728422766787,26.4834462738147,-0.0651785747322009,-0.94425992775507,0.813902778290668,26.5584612867495,-0.152099425963122,-5.8355589428692,0.88023442363351,0.983557364399567,0,0,0.9917198346666422,0
P00568,KAD1_HUMAN,AK1,Adenylate kinase isoenzyme 1,"=""""",27.046265180611,26.7368489468005,26.0032718147378,26.327036874097,26.9864389432834,27.2110450652165,26.8243400066394,27.1829844850393,26.8745953037267,26.4675123303316,26.5297721905513,26.901132542922,27.0227673874493,26.9169900004963,26.8225335122928,27.0514477368565,27.4152918653513,26.0271082493195,26.770230694741,26.745225588089,27.1370112439745,27.086813734754,26.4037106833521,26.441410470137,26.6440571053145,26.78964620874,26.6914355386753,26.9024404641983,0.126885268708211,-0.213052614976398,0.46682315239282,26.7842630059892,0.764442145626382,-5.60254967985128,0.450971530809869,0.835607891179748,0,0,0.903892158859174,0
P15090,FABP4_HUMAN,FABP4,"Fatty acid-binding protein, adipocyte","=""""",23.8209312899575,23.6860617605376,30.4037811902047,25.4548064052657,24.443274638011,24.3137510963248,30.4820939095147,26.063225065046,25.2758108269347,26.3381593602332,29.7619099506981,24.868902478398,25.3959219222429,23.41899609809,24.9032769061224,27.3328161651407,25.7030165551065,29.6668343891655,26.8429136550226,26.0703536174255,26.223452268576,27.3642064456292,25.0059095199084,25.3745208795607,23.5572147759458,24.0136514234478,23.5817280932851,27.3397164210941,-1.13926316609617,-3.07347797288411,0.794951640691776,25.9538298966746,-1.20657311754224,-5.20159524713204,0.237701494097732,0.735322419641641,0,0,0.1945969996886259,0
P05413,FABPH_HUMAN,FABP3,"Fatty acid-binding protein, heart","=""""",26.6738123061775,26.5811838709572,23.3150158356241,26.9514361658092,27.2634369719131,27.4068049124983,24.8682329287594,26.6564851231614,27.2667310289292,26.8004222685024,25.8547104091997,26.6886658842804,26.1035913807881,26.0592429816088,26.6245992522232,26.8032241744164,26.8711633912695,27.5825234494384,26.7252798464718,26.6045993373088,27.0409571120883,26.5113330967795,27.2512513234328,27.0012448811002,27.1428785481598,27.4369408107018,26.4629786295161,26.6181659442009,0.495129767323117,-0.343249337145536,1.33350887179177,26.6131039951899,1.20951588610404,-5.19840350766926,0.23653568835994,0.735322419641641,0,0,0.48977612056083114,0
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,"=""""",26.4691301898938,26.4472195398591,NA,25.9789890361269,26.1441965711073,26.1218872060754,25.4617247559539,26.8449185013742,26.8528712278284,26.8666044806821,26.6292239527828,26.9740266621473,27.0706425335635,26.7771751173494,26.3345173305364,27.0140597467846,27.0195299056167,23.1314964608896,26.865156053861,26.6850677211273,26.8591699956972,26.4271538259921,26.786497966622,26.7095080578023,26.1467338822205,25.6093601960101,26.7353169886159,26.4831959127238,0.274525049531814,-0.504920581899631,1.05397068096326,26.4239027340461,0.722516774990081,-5.60063176674227,0.476161731636191,0.840550699070754,0,0,0.8157095278832978,0
P00918,CAH2_HUMAN,CA2,Carbonic anhydrase 2,"=""""",25.7338862052064,26.0424983275129,29.684349225336,26.3672733352508,25.9631737104244,25.4478392401884,29.9676650536688,25.5319551697565,25.97426915755,26.2619334719901,27.6351112136449,26.2526200709583,25.7031269747691,25.7097408075303,27.3211337911332,28.1085841237105,27.0476623511606,28.951534074693,27.5014979586324,26.137949501583,26.2626824710202,27.8039695288291,27.6147221192048,25.5401064885319,25.7563390742205,25.7723010383185,25.6123624674504,26.9848273860167,-0.980488997323377,-2.19823598295568,0.237257988308923,26.7389683692247,-1.64937707385994,-4.6420475202664,0.110256645814817,0.66356424526935,0,0,0.11510347078566861,0
P40925,MDHC_HUMAN,MDH1,"Malate dehydrogenase, cytoplasmic","=""""",26.6373686645545,26.1707546919638,27.0363902648545,26.6358041858885,27.0010474515988,26.8689359927511,27.1898019359319,26.5277216943547,26.7311026613775,26.4370530073546,26.6434157322042,26.5434382048334,26.1708588087466,26.2497926134669,26.5079098459682,26.3507803780691,26.2569487555567,27.1508078482523,26.4810178248151,26.1341561203228,26.3761161954476,26.1439113897525,26.5385694768727,26.3909970532994,27.0112202257093,26.9556850967972,26.7086389000532,26.3870680388123,-0.288049097736575,-0.625537051419298,0.0494388559461476,26.5799040378432,-1.74799919748099,-4.4978361011661,0.0913766636853399,0.636454902719533,-1,0,0.501960501999234,0
P12883,MYH7_HUMAN,MYH7,Myosin-7,"=""""",25.9716252736695,29.106980735265,NA,27.3764043243834,24.6874701570145,23.8895573520241,23.2849737245345,24.7578958138033,26.7922492560412,27.8288572136024,24.4551430098628,25.4282703848805,27.1147947429033,27.9286406631637,25.2150336577422,25.1457532411308,24.6483054483217,25.127895990185,26.5959324801491,28.3014321902383,25.8567941445289,23.7766411115679,24.6555871724359,25.6596690082471,25.4766494070473,26.3472003242593,27.0929942625255,23.9544176591495,0.80336757851871,-0.697066924759854,2.30380208179727,25.7954506943954,1.09864692134374,-5.28541274080682,0.28163197313595,0.752322165819191,0,0,0.36132027083229307,0
P15259,PGAM2_HUMAN,PGAM2,Phosphoglycerate mutase 2,"=""""",26.3137818166989,26.5771488737473,NA,26.3166384633296,26.7396789526334,26.2581457210191,24.1303912671087,26.5639208735402,26.2544987974055,25.9710889002257,26.1389267030776,26.8337607123514,26.4659687691819,26.5596445763292,26.6869816799424,26.1866647705885,26.4281424022961,25.7569821288247,26.7467739900775,26.5900023233269,26.4879859536638,26.841019878691,26.4992606497618,26.6068930913767,26.2584056046536,26.1442089404898,26.4902827771538,26.7381527239238,0.1769183128946,-0.360640091390586,0.714476717179786,26.3550130126451,0.67514789298296,-5.63154229643614,0.505297857029077,0.851200413489839,0,0,0.8862415678882651,0
P11216,PYGB_HUMAN,PYGB,"Glycogen phosphorylase, brain form","=""""",26.4341118165597,26.5648265271791,25.8469458848218,26.3148317011138,26.2171143621905,25.9461289100241,25.520315839385,26.4855059550171,26.1338261038426,26.2410200791204,26.7753167182542,26.4750718311437,26.3893805512863,27.1816751278126,26.3894749056636,26.4658134043019,26.9135258168676,25.2988796348696,26.3445201175767,26.4238107855745,26.0782453672658,26.4654631178556,26.5423630234769,26.3984405379246,26.7205911154525,26.435323685221,26.012750265547,26.1765999930242,-0.0162669381502845,-0.440621395117657,0.408087518817088,26.3282811849419,-0.0785072984495509,-5.87587978962354,0.937980533293392,0.988693524394209,0,0,0.9989590338394821,0
P30041,PRDX6_HUMAN,PRDX6,Peroxiredoxin-6,"=""""",26.2696322131175,25.7043861430573,27.807172829297,26.0937683567437,25.9681857665224,25.6873268735107,27.601013754315,26.2533953012881,26.5315834046203,26.1474385979169,26.5458727106909,26.2129189725665,26.0650581291005,25.683595790536,25.8908024283352,26.1684943255645,25.9284737741383,27.2083351073001,26.309130500526,25.7787563125866,26.0727294661611,26.287887960060502,26.3535422947335,26.2582030923244,25.7492254531572,26.0879683920547,25.9227270486054,26.2179223961542,-0.523644623556791,-1.03560164455622,-0.0116876025573612,26.2430552641066,-2.0947689647073102,-3.94083399217464,0.0453219729121861,0.609847559378998,-1,0,0.19787153871674953,0
P48735,IDHP_HUMAN,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial","=""""",25.9627020569931,26.04226951557,24.684932629702,26.69577812557,27.3767531338923,27.1347313674861,25.4501093456741,25.9351616757771,26.2643096079042,26.2338766338007,25.617129984558,26.2020152589232,26.0440467668654,25.9648008826592,26.1656043276518,25.585064066172,26.0763137591168,25.7445028451601,25.856344799396,26.2224759589003,26.5239252501958,25.9840877328216,26.1389010544304,26.3382276952392,26.8616722038907,26.7913683513747,26.2128298329802,26.2086949763346,0.483881450322166,-0.020114106087921,0.987877006732252,26.1542367799657,1.96627950132354,-4.15593809864285,0.0592083139722345,0.609847559378998,1,0,0.2546705684140413,0
Q9UKX2,MYH2_HUMAN,MYH2,Myosin-2,"=""""",24.9429097111581,29.0430321370722,NA,26.4348675721724,25.1103441554867,23.8964669427524,23.1452584695518,25.5434129442132,25.9296510889969,27.097515473334,24.3893668473022,25.4074644222372,26.8663566421452,27.2443449208865,24.8811146375624,25.4802319074896,24.8829242962206,21.4253788122506,26.1216729125734,28.7058101830714,26.1705041251691,24.5963304669959,24.3036896703493,25.1787945904849,24.8088603465466,25.2772732432469,26.764112690411,24.6686624242837,1.44694190420598,-0.0998013211899837,2.99368512960194,25.4931982086653,1.91952492697347,-4.21119397223365,0.0655534564074372,0.609847559378998,1,0,0.01939467817197366,1
P16615,AT2A2_HUMAN,ATP2A2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,"=""""",26.5702395586301,26.1059109850041,23.3367902400073,26.3163437458296,25.5800907165188,25.9028287205632,24.1277914446491,25.7395089690752,26.687770112180502,26.5999402189064,25.7057828062744,26.4369292895906,26.3762814967457,26.253533717187,26.0492107356832,25.8733167685336,25.7182289727744,25.6246253541843,25.8282591537551,25.7935496706678,26.0377872839168,25.0471094191491,26.1349308635321,25.9690101169463,26.1422142281362,25.7878097558399,26.457254746534,25.2966957844246,0.322013228040458,-0.397361813208649,1.04138826928956,25.8392766026871,0.916750872689285,-5.48339544090361,0.367069204612051,0.802569410264901,0,0,0.7241742573158,0
P06576,ATPB_HUMAN,ATP5F1B,"ATP synthase subunit beta, mitochondrial","=""""",26.0949144854252,26.0891958176841,26.3347391341922,26.3105823078403,27.15278419281,26.9784710096192,26.3509556348753,25.852449690174,25.4515198117651,25.9129928761545,26.1465415566639,25.8573225289957,25.8208188003907,25.89864134394,26.2321378539447,25.8873279650086,26.082062381743,26.1274858974165,25.5529057257139,25.7704285534814,26.0521890092979,25.8836949944323,26.4186730397456,26.1061798929041,26.8519970819061,26.8968630236884,25.7967042639308,26.5041140287733,0.038308547765574,-0.382905276366588,0.459522371897736,26.1576676036613,0.186262770272314,-5.86225148715869,0.853575934117134,0.978662455930269,0,0,0.9939533163345888,0
P40926,MDHM_HUMAN,MDH2,"Malate dehydrogenase, mitochondrial","=""""",26.1430631485023,25.9853926245627,24.9182024242395,26.2692441256173,27.0463639638575,27.1672895708149,25.9565925228888,26.1380858975412,25.7963636580936,25.8574238636953,25.6675623433878,25.9316678280776,25.6034139315503,25.8389654296603,26.1989199526924,25.3877652169281,25.9236476003295,25.6676908487424,25.6344172336994,26.0247493316692,26.2677153379833,25.8943867427795,26.236113284771,26.1003699253263,26.6111241057234,26.7057403894429,26.0299423342431,26.0946618679884,0.257488541110916,-0.19465537669743,0.709632458919263,26.0391741251717,1.16631053596616,-5.24494970303385,0.253285774924958,0.742381318644841,0,0,0.7021608560810456,0
